,acc_phone_x,acc_phone_y,acc_phone_z,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelCycling,labelStairs,labelWalking,labelSitting,labelOther
1970-01-01 00:00:01.011252605,-2.401019068081187,2.3925785023272885,6.087278103033898,0.0002542396333898385,-0.07726948912422034,0.061022031890847525,13.251059322033898,-25.458686440677965,-18.733050847457626,1,0,0,0,0
1970-01-01 00:01:01.011252605,-0.7150682376918334,4.1090885461,8.633331711816668,-0.16820999642673334,0.16220999709549996,0.04255499657965,-5.120833333333334,-33.02916666666667,-33.204166666666666,1,0,0,0,0
1970-01-01 00:02:01.011252605,-0.5337473585531668,2.5410460729350004,9.383036064883335,-0.021591667417300005,-0.0037099995144999937,0.2310616577568166,-3.325,-29.1,-37.609375,1,0,0,0,0
1970-01-01 00:03:01.011252605,-0.18898232205533333,3.1514078889000006,9.052636233649999,0.009261663641166696,-0.012608335532000022,0.14755666219046665,-3.0458333333333334,-32.47708333333333,-37.311458333333334,1,0,0,0,0
1970-01-01 00:04:01.011252605,0.16089034998033333,3.10543918995,9.139785202283333,-0.035666665599933346,0.0277533331525,0.12365500426016665,0.6604166666666667,-29.908333333333335,-40.171875,1,0,0,0,0
1970-01-01 00:05:01.011252605,0.15067509284966668,3.8945680876499997,8.736920841249999,0.026663332480833333,0.12059166411999998,0.16124832907253334,15.46875,-29.922916666666666,-38.307291666666664,1,0,0,0,0
1970-01-01 00:06:01.011252605,0.92958870949,4.962062803966668,8.119057233833333,0.04082666363536666,0.04077500105233333,0.08615999865833333,11.009375,-36.135416666666664,-33.596875,1,0,0,0,0
1970-01-01 00:07:01.011252605,1.0853714393301668,4.607082529850001,8.409872928933334,-0.08012166753902501,0.20098166057373337,0.09884333523467002,11.672916666666667,-30.686458333333334,-38.177083333333336,1,0,0,0,0
1970-01-01 00:08:01.011252605,0.11236786393716668,4.985047177483333,8.152895243816667,0.0447099964229,0.0390516666595,0.0527733298965333,10.726041666666667,-32.371875,-36.265625,1,0,0,0,0
1970-01-01 00:09:01.011252605,0.1506750874205,4.254656044683333,8.906430339583334,0.053633331816316625,-0.0035299944038333086,0.3670866539911667,17.175,-27.003125,-39.32083333333333,1,0,0,0,0
1970-01-01 00:10:01.011252605,0.08682971994016667,4.170380151383333,8.691271384,-0.12936499180976666,0.15155666389450004,0.13654666813400007,21.5875,-21.735416666666666,-43.09166666666667,1,1,0,0,0
1970-01-01 00:11:01.011252605,-0.19153613819983337,4.029920268100001,8.739474645850002,-0.01475332855018331,0.056099998092718324,0.07347166688116666,20.258333333333333,-21.051041666666666,-44.280208333333334,0,1,1,0,0
1970-01-01 00:12:01.011252605,-0.0919373527505,4.484499407821667,8.267816900933333,0.09319332975925,-0.023578335006028336,0.08905333931033334,13.965625,-30.48125,-36.81041666666667,0,1,1,0,0
1970-01-01 00:13:01.011252605,-0.26304296355350004,3.4042355839535,8.985119747749998,-0.059371668489999994,-0.07442999640823333,0.3158583248443333,-1.71875,-32.565625,-35.18333333333333,0,1,1,1,0
1970-01-01 00:14:01.011252605,-0.005107629021833304,2.6610753638766673,8.964529685283335,0.17238166013433334,0.006278337278499999,-0.12713500214900003,-6.75625,-28.951041666666665,-39.12291666666667,0,0,0,1,0
1970-01-01 00:15:01.011252605,-0.015322887412833356,2.339294670883333,9.481996456166666,-0.09446499791416665,-0.015834997719166667,0.33982499492999996,5.90625,-21.4625,-43.42604166666667,0,0,0,1,0
1970-01-01 00:16:01.011252605,0.043414856239833294,2.4465549011050003,9.420864494533333,-0.024741663552666663,-0.1290066615936333,0.23993665584866672,21.016666666666666,-16.310416666666665,-45.532291666666666,0,0,0,1,0
1970-01-01 00:17:01.011252605,0.6231308981405,4.435976914616668,8.532615605833332,-0.2007966605806667,0.14952499516603332,0.12839499836033336,16.680208333333333,-24.315625,-42.246875,0,0,0,1,0
1970-01-01 00:18:01.011252605,-0.5848236687208334,3.161623142116667,9.198363264450002,-0.13107833191783336,0.052591666140699996,0.2984533294235,19.910416666666666,-20.595833333333335,-42.096875,0,0,0,1,0
1970-01-01 00:19:01.011252605,-0.9321425326166668,0.8044517494616666,9.168834852566668,-0.0014083346799999821,-0.09459999859433334,0.09177332901749999,6.522916666666666,-18.278125,-41.682291666666664,0,0,0,1,0
1970-01-01 00:20:01.011252605,-0.41371806481366674,2.0685902639933333,8.489360352366665,0.033629998176166666,0.03378999501361668,-0.1766033209898333,1.6864583333333334,-6.6125,-46.59791666666667,0,0,0,1,0
1970-01-01 00:21:01.011252605,1.38416780448,3.72857011512,8.649612267466667,0.18112499400466667,0.012773333107666656,0.13613666285950007,-17.819791666666667,-19.104166666666668,-40.02395833333333,0,0,0,1,0
1970-01-01 00:22:01.011252605,1.9230228021228335,2.6483062962050004,8.128953182733333,-0.05823998674716667,-0.10286999553716666,-0.24533667190016656,-19.511458333333334,-19.826041666666665,-32.521875,0,0,0,1,0
1970-01-01 00:23:01.011252605,1.7544710187168335,1.5603810542468333,8.845298405183334,0.15592665896517496,-0.06745499709433332,0.4036199860105666,-2.8666666666666667,-10.247916666666667,-27.384375,0,0,0,1,0
1970-01-01 00:24:01.011252605,0.7712521734124997,1.1109095875236668,9.596918105916668,-0.15485833177276664,-0.03466833237351667,0.22734499556910004,5.675,-6.142708333333333,-34.328125,0,0,0,1,0
1970-01-01 00:25:01.011252605,0.20941284102400004,0.32433453040499993,9.582553100333334,0.01233833320694901,0.02351333360497333,0.02083833376266666,24.346875,11.951041666666667,-37.92916666666667,0,0,0,1,0
1970-01-01 00:26:01.011252605,0.24261243568200005,0.33199597411,9.5981952029,0.0011816667365395015,0.011903333260741666,0.026083332486666663,26.43125,5.978125,-37.954166666666666,0,0,0,1,0
1970-01-01 00:27:01.011252605,0.3371035888599999,0.30135019446000005,9.592768350999997,0.0018583335278333358,0.00913333327722833,0.0219549991495,28.608333333333334,1.7416666666666667,-39.25729166666667,0,0,0,1,0
1970-01-01 00:28:01.011252605,0.3319959603098333,0.34731886685,9.568347517450002,0.0035966663925000013,0.017749999841496666,0.011854999728166666,28.555208333333333,1.590625,-39.31666666666667,0,0,0,1,0
1970-01-01 00:29:01.011252605,0.3371035888599999,0.33965742141000005,9.584628073150002,0.005179999770000001,0.002766666785751668,0.014869999764333333,28.590625,1.6083333333333334,-39.297916666666666,0,0,0,1,0
1970-01-01 00:30:01.011252605,0.34987266383983334,0.3754108329666668,9.57936083453333,-0.0010816664740999986,0.0088716664612,0.004878333209666667,28.697916666666668,1.375,-39.3875,0,0,0,1,0
1970-01-01 00:31:01.011252605,0.3856693624811865,1.2524515415813557,9.222302776118644,-0.03272712008627118,-0.014474575243110672,-0.01756610284881356,23.111228813559322,-3.5328389830508473,-35.96292372881356,0,0,0,1,0
1970-01-01 00:32:01.011252605,-0.048522488523000014,1.5425043442136663,9.274977763266667,-0.03683666685316668,0.09155499534576662,-0.0012683306611667277,10.773958333333333,5.8,-36.510416666666664,0,0,0,1,0
1970-01-01 00:33:01.011252605,0.24005861453033336,1.1619858923486666,9.280564283833334,0.1531533274358817,-0.0030450016120000096,-0.02401833518081663,2.81875,-11.635416666666666,-34.328125,0,0,0,1,0
1970-01-01 00:34:01.011252605,-0.061291559793833335,1.7672400727368336,9.386547620550001,-0.02718999756766666,0.013873328223666662,0.07240000351350002,-9.083333333333334,-6.126041666666667,-35.92604166666667,0,0,0,1,0
1970-01-01 00:35:01.011252605,-0.06639919730016666,1.7800091579935,9.28040464703333,-0.08822833084866664,-0.007678331345999993,0.07064332955916669,0.5072916666666667,-11.254166666666666,-35.54479166666667,0,0,0,1,0
1970-01-01 00:36:01.011252605,0.8529742640436668,2.5589227848435003,9.383355339516667,0.08074833714433334,-0.21416499269649997,0.5071399842030333,0.48125,-12.515625,-31.667708333333334,0,0,0,1,0
1970-01-01 00:37:01.011252605,0.3473188491933333,0.26815059718333334,9.560526450283332,-0.017464999358746663,0.0014283335496311663,-0.0055766669703333355,26.420833333333334,-0.628125,-37.215625,0,0,0,1,0
1970-01-01 00:38:01.011252605,0.030645786753833358,1.6625336606616665,9.382238101533336,-0.0944116669475,0.09970166162305166,0.1429066649421667,17.408333333333335,-3.41875,-34.57083333333333,0,0,1,1,0
1970-01-01 00:39:01.011252605,-0.06622604722067796,2.8626536368254243,9.108354843288135,0.02174237166791526,0.0342220298322034,0.025108475792372815,13.164194915254237,-5.3474576271186445,-45.702330508474574,0,1,1,0,0
1970-01-01 00:40:01.011252605,-0.07406064345683336,1.5552734304318334,9.609367902650002,-0.007439997683500012,-0.11291332639149669,0.26378665780416666,16.2,-17.388541666666665,-43.151041666666664,0,1,0,1,0
1970-01-01 00:41:01.011252605,0.06129156674416669,0.7686983534925,9.561164705133335,0.048101666151166664,-0.103598328086,0.11653165948783334,7.51875,-2.03125,-41.63645833333333,0,0,0,1,0
1970-01-01 00:42:01.011252605,0.27581203676416677,1.1670935203233335,9.208897836816666,0.03955166843299998,-0.1205516598273333,0.034548321660500085,-13.369791666666666,-4.55625,-42.666666666666664,0,0,0,1,0
1970-01-01 00:43:01.011252605,0.0970449718465,1.5884730112251664,9.25119538325,0.04083333712545779,0.02855333459466667,-0.024591670244666627,-1.4833333333333334,-2.071875,-44.01770833333333,0,0,0,1,0
1970-01-01 00:44:01.011252605,0.010215262070166676,0.6027003744021667,9.604100704016666,-0.1585116567641333,-0.06011999771350001,0.11354000218466666,-3.011458333333333,-3.29375,-34.42395833333333,0,0,0,1,0
1970-01-01 00:45:01.011252605,0.8146670254433332,-0.8044517657233332,9.558930055233334,0.05437832943906665,-0.04584332794533332,0.2825899975886667,-3.238541666666667,0.5697916666666667,-38.8,0,0,0,1,0
1970-01-01 00:46:01.011252605,0.2860272933765,0.515870664837,9.4042646562,-0.011331662347833338,0.012233330479333343,-0.07840499574541672,-5.65625,-7.815625,-42.248958333333334,0,0,0,1,0
1970-01-01 00:47:01.011252605,-0.278365852395,1.1773087708318333,9.847032411866662,0.00843500193983332,-0.15490666321216667,0.5624783310102667,20.598958333333332,-11.184375,-34.53125,0,0,0,1,0
1970-01-01 00:48:01.011252605,0.10470642100666663,-0.01021526032916667,9.619902610499999,-0.015599999126199998,-0.002100000169091169,0.061333329925166664,30.840625,-18.9375,-28.038541666666667,0,0,0,1,0
1970-01-01 00:49:01.011252605,0.10726023615349999,-0.0051076301608333355,9.625329462400002,-0.0031983332297666677,-0.01389499972366667,0.04765666450783334,30.889583333333334,-18.996875,-28.234375,0,0,0,1,0
1970-01-01 00:50:01.011252605,0.11236786644566664,-0.007661445182666668,9.592768350999998,0.008173333296733334,-0.014409999961633337,0.014329998948333332,30.88125,-18.913541666666667,-28.304166666666667,0,0,0,1,0
1970-01-01 00:51:01.011252605,0.10981405129983332,-0.007661445307333337,9.611762332666668,0.007973333694,-0.003433333314633335,0.03100666503516666,31.0375,-18.994791666666668,-28.298958333333335,0,0,0,1,0
1970-01-01 00:52:01.011252605,-0.352426490115,0.9832188167303335,9.583989532366667,-0.057714995381666676,0.08337666354100001,0.1698299956323333,6.910416666666666,2.2020833333333334,-30.154166666666665,0,0,0,1,0
1970-01-01 00:53:01.011252605,1.0113107934135,1.6344416866383333,9.385430351583333,0.006943333765633336,0.024729998699248325,0.06395333173230833,0.396875,11.625,-31.635416666666668,0,0,0,1,0
1970-01-01 00:54:01.011252605,0.8402051788916666,1.2922304585291664,9.361807536700002,0.013858333497499991,0.012084998450424999,0.05839833104933333,9.345833333333333,1.7375,-26.521875,0,0,0,1,0
1970-01-01 00:55:01.011252605,0.13535220276716667,-0.017876705644166668,9.614316145383333,0.009439999953166666,-0.009993332871149,0.034124998993833325,36.91354166666667,-4.547916666666667,-21.860416666666666,0,0,0,1,0
1970-01-01 00:56:01.011252605,0.7967903154491667,1.6446569354525,9.26157027846667,-0.09432666083073332,0.012199998560792158,0.14571999446783332,-4.077083333333333,0.44479166666666664,-26.56875,0,0,0,1,0
1970-01-01 00:57:01.011252605,0.08440575789830512,1.4420398598594917,9.718348794,0.2622741361506897,-0.1613862005380517,0.4497827448965518,7.252155172413793,-8.905172413793103,-32.4989224137931,0,0,0,1,0
1970-01-01 00:58:01.011252605,0.4264871349068334,1.5680424950018332,9.312167731333334,0.030779998968999987,0.03942499721066668,0.040048330577999995,2.365625,-11.035416666666666,-31.910416666666666,0,0,0,1,0
1970-01-01 00:59:01.011252605,1.889823229397167,1.1287862931616668,8.885361349433333,0.04480500307816667,0.2467566599321667,0.28915665668233337,-4.515625,3.021875,-23.3625,0,0,0,1,0
1970-01-01 01:00:01.011252605,0.06895301466366668,0.09193733680033328,8.7848048764,0.09980832755826666,0.05597666306166665,-0.12652833126889992,1.596875,-0.23333333333333334,-25.834375,0,0,0,1,0
1970-01-01 01:01:01.011252605,-0.4213794941126666,0.8146670274089999,9.427249129416667,-0.08758333344416666,0.018749999194650997,0.05169333024150001,14.379166666666666,4.651041666666667,-31.341666666666665,0,0,0,1,0
1970-01-01 01:02:01.011252605,-0.38562608386249997,2.5435998906099995,9.410170395966668,0.04559166376033333,-0.07491666464811665,0.3073183223418334,7.4,-7.961458333333334,-31.096875,0,0,0,1,0
1970-01-01 01:03:01.011252605,-0.03575341577333334,2.924118346488334,9.0014003513,0.03957166505863335,0.06652166382226668,0.01609833935883339,-2.752083333333333,-6.614583333333333,-29.461458333333333,0,0,0,1,0
1970-01-01 01:04:01.011252605,0.738052580995,1.8719464903936667,9.059659290383333,-0.07375499904664164,-0.16800333192917286,0.11586499927433333,1.9760416666666667,4.479166666666667,-34.70520833333333,0,0,0,1,0
1970-01-01 01:05:01.011252605,2.0507135528401665,3.15140790278,8.766130137316663,0.20850499171000006,-0.32247499658049994,0.34623834388599994,-26.182291666666668,-27.1375,-30.201041666666665,0,0,0,1,0
1970-01-01 01:06:01.011252605,-0.025538141536500032,4.882894568593334,8.190723669066667,0.17527331312500002,0.2284350041325,0.06890833280466668,4.125,-25.295833333333334,-33.235416666666666,0,0,0,1,0
1970-01-01 01:07:01.011252605,-0.6435614131831666,4.02481266306,8.54522513115,-0.03387000880175007,-0.1267566619911666,0.26934999040999996,3.365625,-14.208333333333334,-28.8125,0,0,0,1,0
1970-01-01 01:08:01.011252605,-1.189316662190502e-08,2.2192653622116665,8.8872767053,0.048189996553000006,-0.11944999912699998,0.023265001001333344,-14.675,3.8020833333333335,-3.94375,0,0,1,1,0
1970-01-01 01:09:01.011252605,2.8270733541603335,3.7004781418966672,7.665276161583334,-0.02719167100773332,-0.02144333432026332,0.2769983264841483,-36.094791666666666,-11.672916666666667,-9.740625,0,0,1,0,0
1970-01-01 01:10:01.011252605,3.526818708953333,2.5844609248734995,7.166324546251667,0.028193331279833336,0.2425966617886667,-0.25795332851333336,-34.921875,-5.376041666666667,-23.795833333333334,0,0,1,0,0
1970-01-01 01:11:01.011252605,0.6665457531601666,0.8018979645168333,9.413043395216668,0.047331662265433325,-0.031281671855483334,0.15412165331849995,-33.17395833333333,-4.339583333333334,-40.7125,0,0,1,0,0
1970-01-01 01:12:01.011252605,0.5031015832863334,1.2590308617755002,9.192617272999998,-0.00015000024321499238,0.1401016669197583,-0.11176999412099997,-31.228125,-1.5833333333333333,-43.28541666666667,0,0,1,0,0
1970-01-01 01:13:01.011252605,0.10470641947700003,-0.28347348743783335,9.856289974233334,-0.02597999344881667,-0.06726332932100003,0.35509999406166665,-20.864583333333332,11.335416666666667,-44.55833333333333,0,0,1,0,0
1970-01-01 01:14:01.011252605,0.2630429625275,1.4199212141185,9.540095711033334,-0.14771499518283335,-0.08253999787116668,0.18570666460666674,0.6177083333333333,3.089583333333333,-51.88229166666667,0,0,1,0,0
1970-01-01 01:15:01.011252605,1.123678669273,2.025175405776667,9.129410314149998,0.08290833047550003,0.06401333076746665,-0.1467833302238333,-3.9229166666666666,0.590625,-44.66458333333333,0,0,1,0,0
1970-01-01 01:16:01.011252605,0.0740606432383333,0.6665457435578334,9.592289336233334,-0.1846466627762666,-0.10426999702883331,0.3045566548004999,-21.822916666666668,6.976041666666666,-37.077083333333334,0,1,1,0,0
1970-01-01 01:17:01.011252605,-1.762132462944,3.825615078844167,7.953697728900001,-0.070853330256,-0.017461666491908317,-0.014978334157333335,-17.428125,-2.2041666666666666,-42.70104166666667,0,1,1,1,0
1970-01-01 01:18:01.011252605,0.5337040757818645,0.9044401244262713,8.993920257406781,-0.11133220236630509,0.032386434231957625,-0.06269322235186436,-16.45762711864407,17.51800847457627,-30.949152542372882,0,0,0,1,0
1970-01-01 01:19:01.011252605,0.8018979546849999,0.3396574100828333,9.451031581183335,0.03492833300906668,0.0007050001880000083,0.15020500105516668,-13.171875,31.892708333333335,-24.111458333333335,0,0,0,1,0
1970-01-01 01:20:01.011252605,0.20430521726000003,-0.05363012513966668,8.990546703,0.16786166217766665,0.01245499724966668,-0.07328666911766663,-24.698958333333334,3.607291666666667,-29.196875,0,0,0,1,0
1970-01-01 01:21:01.011252605,-0.3141192574533333,-0.21196666332283334,9.208418988616666,-0.08185500117600002,-0.057941660786666634,0.12723499325766668,9.229166666666666,-1.9385416666666666,-34.067708333333336,0,0,0,1,0
1970-01-01 01:22:01.011252605,-0.4264871221330001,-1.5833654023331667,9.412724232066667,0.03403333255763333,-0.35246165505511673,0.042323338397333314,-20.178125,-0.8802083333333334,-38.063541666666666,0,0,0,1,0
1970-01-01 01:23:01.011252605,-0.08172208417983334,-1.5118585529231667,9.13978518605,0.040793333769533334,0.07201165994233334,0.0014283380214666704,-17.786458333333332,8.891666666666667,-37.32604166666667,0,0,0,1,0
1970-01-01 01:24:01.011252605,-0.7354987568598333,-1.049618015241,9.364840157883334,-0.046158338043166665,-0.057714996661,0.10767666152600003,-4.691666666666666,20.857291666666665,-36.33645833333333,0,0,0,1,0
1970-01-01 01:25:01.011252605,-0.09959879312633335,-1.4148136023631668,9.055509238385001,0.3067649962063334,0.13033166626900006,-0.17465166506260002,-6.723958333333333,19.839583333333334,-34.360416666666666,0,0,0,1,0
1970-01-01 01:26:01.011252605,-0.40605660675283334,-0.8325437377149999,9.256143350950001,0.19051665847366672,0.1185783278865,0.07384666426316668,-18.221875,6.283333333333333,-38.795833333333334,0,0,0,1,0
1970-01-01 01:27:01.011252605,-0.15578272014033334,-0.4009489879108334,9.813832767483335,-0.12056999364249997,0.39333331753571665,0.1291200049866668,-15.672916666666667,0.8583333333333333,-40.29375,0,0,0,1,0
1970-01-01 01:28:01.011252605,-0.9168196379865,-0.9653421232515,9.352071094166664,-0.22386499576686666,-0.02289333728466669,0.06577500325066671,-17.385416666666668,4.713541666666667,-43.74375,0,1,0,1,0
1970-01-01 01:29:01.011252605,-0.2860272941226667,-1.1492168121433333,9.696516863733335,0.12165166074,-0.15312666149273335,0.33135333343483336,-20.891666666666666,2.0125,-43.575,0,1,1,0,0
1970-01-01 01:30:01.011252605,-0.8146670217224998,-3.851153216851667,8.747774529100003,0.03613000132734998,-0.06950999528133331,0.15354166640733333,-16.41875,14.760416666666666,-41.028125,0,1,1,0,0
1970-01-01 01:31:01.011252605,0.21452047998249998,-0.6716533982483333,9.192776902366669,0.005546669590016689,-0.031171663346966673,-0.11348999716766668,-7.111458333333333,19.571875,-38.6,0,1,1,0,0
1970-01-01 01:32:01.011252605,-0.462240538463,-1.5425043669448335,9.22501873145,0.06596666151290001,-0.026406669417833338,0.0967916585565,4.534375,26.983333333333334,-36.083333333333336,0,1,0,0,1
1970-01-01 01:33:01.011252605,-0.3422112181536666,-0.3396574086659999,9.627723534816665,-0.14180499058233337,0.011644996690333339,0.23988999968599994,-3.779166666666667,22.447916666666668,-40.728125,0,1,0,0,1
1970-01-01 01:34:01.011252605,-1.1517706369233331,0.47756343116000005,9.27753161545,0.038419998680666666,-0.057031667128166666,0.1719250020698667,-2.2760416666666665,17.977083333333333,-42.121875,1,1,0,0,0
1970-01-01 01:35:01.011252605,-2.2933259998165,-1.5016433141983334,9.236032064533333,-0.21791999093283332,-0.11732833198716665,0.18323831948016675,-11.922916666666667,10.048958333333333,-43.30104166666667,1,0,0,0,0
1970-01-01 01:36:01.011252605,-1.6829641626731664,-0.784021253459333,9.038749893266667,-0.07872333003733335,0.18427832287159998,-0.17869333577083335,-15.425,9.929166666666667,-42.98229166666667,1,0,1,0,0
1970-01-01 01:37:01.011252605,-0.2553815151225,-1.5271814694449999,9.476569549100002,-0.15630000492030002,0.13310999907489995,0.21125166861516667,-14.35625,17.846875,-37.5875,0,0,1,0,1
1970-01-01 01:38:01.011252605,-1.5476119764426668,-1.639549321871,9.39995513735,-0.08579166674753501,-0.1684749948035,0.22129500091316665,4.0625,28.255208333333332,-33.407291666666666,0,0,0,0,1
1970-01-01 01:39:01.011252605,-1.7825629712965,-1.3611834750565,9.187030823816666,0.044123329434,0.06993499775623335,-0.010665003854599992,10.151041666666666,27.677083333333332,-36.8125,0,0,0,0,1
1970-01-01 01:40:01.011252605,-0.3728570110531667,-1.2028469235646668,8.6732350903,0.45792998430649995,0.2833899931059578,-0.45591165075033346,-4.16875,14.229166666666666,-35.440625,0,0,0,0,1
1970-01-01 01:41:01.011252605,-0.9602344957465,0.6307923368451666,8.344271827016666,0.6172149761921667,0.2482383293036333,-0.49193831721283326,2.7708333333333335,11.78125,-32.15625,1,0,1,0,1
1970-01-01 01:42:01.011252605,0.23239717833933338,1.2360465183581664,9.576647233616665,0.021078335766200003,-0.07865166357064833,-0.011026656773999994,-7.267708333333333,-18.648958333333333,-32.18333333333333,1,0,0,0,0
1970-01-01 01:43:01.011252605,-2.0507135678340003,1.379060191161333,6.813578830110001,-0.18638666513333332,0.07854000032316666,-0.22202499790616667,5.410416666666666,-3.415625,-25.972916666666666,1,0,0,0,0
1970-01-01 01:44:01.011252605,-0.30390400382966665,0.9346963378918336,9.4420930705,0.06467999591433334,0.04469999897349998,0.11196666849273335,13.278125,7.634375,-38.0875,1,0,0,0,0
1970-01-01 01:45:01.011252605,-0.10215260584666665,0.393287533142,9.79164655185,0.11975166523866666,-0.17587332853903334,0.232141672421,16.49375,4.133333333333334,-36.325,1,0,0,0,0
1970-01-01 01:46:01.011252605,0.15833654232050007,0.5746083937223332,9.534668890616667,0.006378335891483347,-0.022998333444500006,0.00538500183483334,13.847916666666666,7.921875,-39.822916666666664,1,0,0,0,0
1970-01-01 01:47:01.011252605,0.1276907550928334,0.7099606023128333,9.641609827249997,0.06113666556266664,0.008145003284666668,0.1533933339780666,-9.436458333333333,12.344791666666667,-38.901041666666664,1,0,0,0,0
1970-01-01 01:48:01.011252605,0.025538153417833366,1.0904790699701665,9.460129348333332,0.033660000088833304,-0.016213336591500004,0.11560999446466665,-16.09375,1.5395833333333333,-35.309375,1,0,0,0,0
1970-01-01 01:49:01.011252605,0.028091972079999965,0.6154694462651665,9.561483891783332,0.028576660591666657,-0.006308335980500016,0.10737666143599997,-19.461458333333333,-11.115625,-35.411458333333336,1,0,0,0,0
1970-01-01 01:50:01.011252605,-0.16599798323300002,0.05363011226066667,9.43411239755,-0.005013335941749971,-0.030988333402333344,-0.16700332163533335,-18.165625,-8.514583333333333,-39.744791666666664,1,0,0,0,0
1970-01-01 01:51:01.011252605,-0.06895301339183338,0.9755573791488333,9.474015744466666,-0.1136266610129,0.06008332614233335,0.06954833043700001,-19.277083333333334,-12.846875,-35.302083333333336,1,1,0,0,0
1970-01-01 01:52:01.011252605,-0.0459686793405,0.5311935407086666,9.905929708283331,-0.013844995791333392,0.05500333318450001,0.5735466549058333,2.6302083333333335,-20.020833333333332,-37.19375,0,1,1,0,0
1970-01-01 01:53:01.011252605,0.09704497926366668,-0.6971915368830001,9.829315281050002,0.04835666485833331,-0.03078999606221671,0.27333165317999997,15.633333333333333,-16.5,-40.485416666666666,0,0,1,0,0
1970-01-01 01:54:01.011252605,-0.42904094557299993,-0.27070441086916663,9.89555488035,0.10612166771724668,-0.18376333686349997,0.5662516635596667,16.354166666666668,-17.578125,-38.14479166666667,0,0,1,0,0
1970-01-01 01:55:01.011252605,-0.4724557983168334,0.4315947559856666,9.35669986395,-0.14299499651486666,0.19578333082898328,-0.01045167420416669,18.455208333333335,-1.68125,-30.401041666666668,0,0,1,0,0
1970-01-01 01:56:01.011252605,-0.49288631329283333,-0.002553828064166645,9.617667841700003,0.23545166247133328,-0.026003334664,0.06672500899333328,17.558333333333334,11.769791666666666,-36.614583333333336,0,0,1,0,0
1970-01-01 01:57:01.011252605,-0.31411926323383343,0.19153613424566665,9.481517601,0.025526666729999987,-0.021901667850166697,0.19222665111066675,-6.636458333333334,12.810416666666667,-38.833333333333336,0,0,1,0,0
1970-01-01 01:58:01.011252605,-0.6435614076664999,-0.3856260899563333,9.516792138449999,-0.1830566619106667,0.023003337543466694,0.21822333802583327,-9.316666666666666,16.8625,-38.528125,0,0,1,0,0
1970-01-01 01:59:01.011252605,-0.7508216440230001,-0.7635907290580001,9.6618807236,-0.05997833199845,-0.12380166506199998,0.20732332634433334,-8.028125,-12.31875,-39.84791666666667,0,0,1,0,0
1970-01-01 02:00:01.011252605,-0.27980931813391313,1.770460105808695,9.01073426752174,0.2816565167808696,-0.005369570735434778,-0.18499565462608697,-5.158967391304348,-16.18070652173913,-35.33288043478261,0,1,1,0,0
